num.roi,param,v,p,m,p.fdr,roi,hemi,community,community.short
348,incongruency,2805,0.0896334486153976,0.0205729260359708,0.222538217252022,Ig_R,R,insular and frontal opercular cortex,insular and FO
348,target,3228,0.00224193498951161,0.0233863212695635,0.00413895690371374,Ig_R,R,insular and frontal opercular cortex,insular and FO
349,congruency,2357,0.596580836628363,0.0046353355810923,0.999998713932226,FOP5_R,R,insular and frontal opercular cortex,insular and FO
349,distractor,2632,0.232702164765363,0.00654580559582707,0.728458950569831,FOP5_R,R,insular and frontal opercular cortex,insular and FO
349,incongruency,2722,0.147112351650191,0.0392290711305057,0.29586841672664,FOP5_R,R,insular and frontal opercular cortex,insular and FO
349,target,3536,4.18814953494207e-05,0.0466533156430242,0.000162121917481628,FOP5_R,R,insular and frontal opercular cortex,insular and FO
350,congruency,2218,0.769458288901663,-0.00782783604680753,0.999998713932226,p10p_R,R,orbital and polar frontal cortex,oFC and pFC
350,distractor,2346,0.611597904892158,0.00166644973131431,0.999918495817204,p10p_R,R,orbital and polar frontal cortex,oFC and pFC
350,incongruency,2898,0.0472061521332083,0.0362603079915326,0.149596862755246,p10p_R,R,orbital and polar frontal cortex,oFC and pFC
350,target,3209,0.00276330541528911,0.0182474260974754,0.00497394974752041,p10p_R,R,orbital and polar frontal cortex,oFC and pFC
351,congruency,2154,0.832440169901467,-0.00403970200238591,0.999998713932226,p47r_R,R,inferior frontal cortex,iFC
351,distractor,1815,0.984810963683394,-0.0114844501772991,0.999918495817204,p47r_R,R,inferior frontal cortex,iFC
351,incongruency,2559,0.318714778928864,0.0146641993851989,0.501036333687297,p47r_R,R,inferior frontal cortex,iFC
351,target,3144,0.00547503361370131,0.0233264284670828,0.00895914591332942,p47r_R,R,inferior frontal cortex,iFC
352,congruency,2233,0.752984113703422,-0.00284462346843547,0.999998713932226,TGv_R,R,lateral temporal cortex,lT
352,distractor,2639,0.225189928431084,0.00270369822892805,0.723824769957056,TGv_R,R,lateral temporal cortex,lT
352,incongruency,2395,0.543736183234347,0.00595958906406311,0.692804058014534,TGv_R,R,lateral temporal cortex,lT
352,target,3708,2.77473047210356e-06,0.0331009013516253,2.08104785407767e-05,TGv_R,R,lateral temporal cortex,lT
353,congruency,2783,0.102925450624152,0.0125892638927739,0.788365153716912,MBelt_R,R,early auditory cortex,early aud.
353,distractor,2021,0.924377632904231,-0.00725767137864254,0.999918495817204,MBelt_R,R,early auditory cortex,early aud.
353,incongruency,2386,0.556358527031577,0.0045977066133841,0.697871323105811,MBelt_R,R,early auditory cortex,early aud.
353,target,3562,2.84267725068289e-05,0.0336190110431854,0.000124800464664127,MBelt_R,R,early auditory cortex,early aud.
354,congruency,1871,0.975390244527257,-0.017773208632439,0.999998713932226,LBelt_R,R,early auditory cortex,early aud.
354,distractor,1827,0.983106417191182,-0.0106735414985316,0.999918495817204,LBelt_R,R,early auditory cortex,early aud.
354,incongruency,2808,0.0879246065763896,0.0268917246365463,0.219811516440974,LBelt_R,R,early auditory cortex,early aud.
354,target,2734,0.137543681458586,0.0112577541361749,0.150503724392374,LBelt_R,R,early auditory cortex,early aud.
355,congruency,2453,0.461888721535077,0.00239238997812005,0.999998713932226,A4_R,R,auditory association cortex,aud. assoc.
355,distractor,2144,0.841172573604746,-0.00573003333618041,0.999918495817204,A4_R,R,auditory association cortex,aud. assoc.
355,incongruency,2021,0.924377632904231,-0.0121570893472755,0.96311341916791,A4_R,R,auditory association cortex,aud. assoc.
355,target,3639,8.60336977145529e-06,0.0354497653100477,5.07739855364575e-05,A4_R,R,auditory association cortex,aud. assoc.
356,congruency,3068,0.0114536720225305,0.0239620453096616,0.412332192811096,STSva_R,R,auditory association cortex,aud. assoc.
356,distractor,1467,0.999660957913419,-0.0193021273156559,0.999918495817204,STSva_R,R,auditory association cortex,aud. assoc.
356,incongruency,1711,0.994356050711741,-0.0360421530525644,0.994356050711741,STSva_R,R,auditory association cortex,aud. assoc.
356,target,2881,0.0534453428980811,0.019081685906171,0.0634994173046508,STSva_R,R,auditory association cortex,aud. assoc.
357,congruency,2810,0.0867989519623622,0.0142287749172839,0.768884780991769,TE1m_R,R,lateral temporal cortex,lT
357,distractor,2169,0.818773079724927,-0.00544694843183749,0.999918495817204,TE1m_R,R,lateral temporal cortex,lT
357,incongruency,1735,0.992829602149689,-0.040558122050297,0.994356050711741,TE1m_R,R,lateral temporal cortex,lT
357,target,3056,0.0127925025583682,0.0182697178042701,0.0181311059882384,TE1m_R,R,lateral temporal cortex,lT
358,congruency,2194,0.794492813156329,-0.00467125237332329,0.999998713932226,PI_R,R,insular and frontal opercular cortex,insular and FO
358,distractor,2337,0.623762799253621,-0.00106179186343263,0.999918495817204,PI_R,R,insular and frontal opercular cortex,insular and FO
358,incongruency,2861,0.0616029231570169,0.03028583217194,0.177416418692209,PI_R,R,insular and frontal opercular cortex,insular and FO
358,target,3398,0.000286209849465338,0.0292644102426154,0.000746634389909578,PI_R,R,insular and frontal opercular cortex,insular and FO
359,congruency,2717,0.151227997090749,0.0130188394117313,0.907367982544495,a32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
359,distractor,3048,0.0137584843061723,0.0162042978923816,0.260687071064317,a32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
359,incongruency,3354,0.000503722272214786,0.0726619061059706,0.0077482964915415,a32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
359,target,3728,1.97746182611997e-06,0.0396419018887787,1.85674171866014e-05,a32pr_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
360,congruency,2765,0.114822737961727,0.0151648526248358,0.792819493217671,p24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
360,distractor,2691,0.173853075502345,0.00890487134747588,0.690010690627406,p24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
360,incongruency,3078,0.0104326722687737,0.0463529890482564,0.0507535407670073,p24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
360,target,3280,0.00123818178392568,0.0247551278116435,0.0024901980011913,p24_R,R,anterior cingulate and medial prefrontal cortex,aCC and mPFC
